# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
9.746033356049281504e-03 3.562298626862471229e-01 5.251646996699554926e-04 3.000000000000000000e+00 2.800000000000000000e+01
9.263367457596856022e-03 3.624954564843965166e-01 7.934910184620447282e-05 5.000000000000000000e+00 3.700000000000000000e+01
8.785365383003019765e-03 3.694374897874637687e-01 3.099730089403118782e-04 3.000000000000000000e+00 2.200000000000000000e+01
8.338694504536843521e-03 3.761031075830467696e-01 2.641814085501126286e-04 4.000000000000000000e+00 3.300000000000000000e+01
7.892185558522706729e-03 3.830282437287538810e-01 4.779081582840793985e-04 3.000000000000000000e+00 3.100000000000000000e+01
7.529383180497937512e-03 3.895908249759352238e-01 3.290800094922774477e-04 3.000000000000000000e+00 2.500000000000000000e+01
7.160664827719147307e-03 3.961548986039766795e-01 1.817442415605885486e-04 4.000000000000000000e+00 3.300000000000000000e+01
6.785280099088625630e-03 4.030819951038179250e-01 3.974313454286892977e-04 3.000000000000000000e+00 3.000000000000000000e+01
6.459358453931734328e-03 4.097738403369486915e-01 3.778671825863111344e-04 3.000000000000000000e+00 3.000000000000000000e+01
6.174999863739649708e-03 4.163090373598735128e-01 2.016548095379322447e-04 3.000000000000000000e+00 2.400000000000000000e+01
5.880129070148181099e-03 4.228671874826752664e-01 4.839553636654114754e-05 5.000000000000000000e+00 3.800000000000000000e+01
5.581242540397230584e-03 4.297833741017438314e-01 2.531727594619614941e-04 3.000000000000000000e+00 3.400000000000000000e+01
5.316482891302353950e-03 4.365798483741128444e-01 3.382376358578298436e-04 3.000000000000000000e+00 3.100000000000000000e+01
5.090777196659075632e-03 4.430876871097195191e-01 1.346669754913598638e-04 3.000000000000000000e+00 2.300000000000000000e+01
4.875780663892458934e-03 4.498122709752768733e-01 1.478414450755138887e-04 3.000000000000000000e+00 2.600000000000000000e+01
4.674672852737126946e-03 4.565571046474974359e-01 1.812657213229318387e-04 3.000000000000000000e+00 2.400000000000000000e+01
4.435353298750486541e-03 4.631881625034784400e-01 1.009141813307912194e-04 4.000000000000000000e+00 3.600000000000000000e+01
4.241723532271658367e-03 4.699272093166131370e-01 1.285515984923435440e-04 3.000000000000000000e+00 2.500000000000000000e+01
4.029159153094860613e-03 4.766220540778637882e-01 1.119869637698500675e-04 4.000000000000000000e+00 3.700000000000000000e+01
3.839413787471393068e-03 4.833966658750961654e-01 1.751893650290825555e-04 3.000000000000000000e+00 3.400000000000000000e+01
3.676909621394600178e-03 4.900481899975306366e-01 1.153040914903535885e-04 3.000000000000000000e+00 2.800000000000000000e+01
3.512478531317066600e-03 4.966683193617014158e-01 2.402405968798815294e-05 5.000000000000000000e+00 3.900000000000000000e+01
3.348872193077345478e-03 5.034374886556067796e-01 8.178395762026280380e-05 4.000000000000000000e+00 3.600000000000000000e+01
3.205304780843827063e-03 5.101699713158660554e-01 1.028572219062828808e-04 3.000000000000000000e+00 2.700000000000000000e+01
3.065723006631869765e-03 5.168446679010568756e-01 6.614441112395841316e-05 4.000000000000000000e+00 3.900000000000000000e+01
2.937834300559082675e-03 5.235811404824732840e-01 9.120759656722210451e-05 3.000000000000000000e+00 2.900000000000000000e+01
2.820416383060474035e-03 5.302914567540734092e-01 9.011447219420265498e-05 3.000000000000000000e+00 2.600000000000000000e+01
2.692654674691646790e-03 5.369874314528811921e-01 7.467977502884082242e-05 4.000000000000000000e+00 3.700000000000000000e+01
2.581065744051248573e-03 5.437061645391344511e-01 8.200346530895519237e-05 3.000000000000000000e+00 2.900000000000000000e+01
2.464607344280853995e-03 5.503569511884230936e-01 2.138071862445301008e-05 5.000000000000000000e+00 4.000000000000000000e+01
2.350946780121330407e-03 5.571113935132177009e-01 6.441364744591560054e-05 4.000000000000000000e+00 3.700000000000000000e+01
2.253887969322671599e-03 5.638281058929970335e-01 6.971663125210358913e-05 3.000000000000000000e+00 3.100000000000000000e+01
2.163822064874016890e-03 5.705336577567174938e-01 6.385909899941921708e-05 3.000000000000000000e+00 2.600000000000000000e+01
2.068239707618933863e-03 5.771965812802919427e-01 1.537322660072337754e-05 5.000000000000000000e+00 4.300000000000000000e+01
1.979008741477715581e-03 5.839389741301661552e-01 4.635668050179120314e-05 4.000000000000000000e+00 4.000000000000000000e+01
1.897746920577732602e-03 5.906608978628024031e-01 5.687101716478348834e-05 3.000000000000000000e+00 2.900000000000000000e+01
1.818637533761908705e-03 5.973272933208815250e-01 1.185707927076062873e-05 5.000000000000000000e+00 4.200000000000000000e+01
1.740218240635395697e-03 6.040390776627797553e-01 1.223202519584631887e-05 5.000000000000000000e+00 4.500000000000000000e+01
1.668209941657297852e-03 6.107896070002851729e-01 5.135196672811925822e-05 3.000000000000000000e+00 3.200000000000000000e+01
1.598769646759666324e-03 6.174611205351053789e-01 1.145610557518050854e-05 5.000000000000000000e+00 4.100000000000000000e+01
1.529818787867034263e-03 6.241726836818859425e-01 1.160985638259948161e-05 5.000000000000000000e+00 4.700000000000000000e+01
1.464997091166203060e-03 6.309130116525484278e-01 4.052843107194004091e-05 4.000000000000000000e+00 4.100000000000000000e+01
1.404304943140243086e-03 6.376719705834316132e-01 8.807796598198081028e-05 3.000000000000000000e+00 3.600000000000000000e+01
1.345406136830881857e-03 6.443062224655285997e-01 1.092045210582259784e-05 5.000000000000000000e+00 4.500000000000000000e+01
1.289687489487189795e-03 6.510464794205971240e-01 3.976801120120221356e-05 2.000000000000000000e+00 2.000000000000000000e+01
1.238162932310112258e-03 6.577592861405653357e-01 4.116533519626930371e-05 2.000000000000000000e+00 1.700000000000000000e+01
1.183935760758072315e-03 6.644368261252467933e-01 7.295923904471202093e-06 5.000000000000000000e+00 4.300000000000000000e+01
1.131733758949780844e-03 6.711644572999591052e-01 2.351770264363839402e-05 3.000000000000000000e+00 4.000000000000000000e+01
1.083305991677243046e-03 6.778595704524743581e-01 7.221459185746681442e-06 5.000000000000000000e+00 4.500000000000000000e+01
1.038391798382428798e-03 6.846023572477663022e-01 3.859885850454602974e-05 2.000000000000000000e+00 1.600000000000000000e+01
9.925394237632468968e-04 6.912833226146535281e-01 8.154829418627329574e-06 5.000000000000000000e+00 4.600000000000000000e+01
9.482419364670929482e-04 6.980191154831296707e-01 3.253830192162521229e-05 3.000000000000000000e+00 3.900000000000000000e+01
9.087986399523545044e-04 7.047269548394727856e-01 2.896826229159543686e-05 2.000000000000000000e+00 2.000000000000000000e+01
8.685716162757789460e-04 7.114163724064587191e-01 6.976433304384244138e-06 5.000000000000000000e+00 4.300000000000000000e+01
8.287823185657246022e-04 7.181262932250556119e-01 5.487855928132390204e-06 5.000000000000000000e+00 4.300000000000000000e+01
7.928017277367630910e-04 7.248581395276769701e-01 2.592476257634590553e-05 2.000000000000000000e+00 2.300000000000000000e+01
7.590648644735332800e-04 7.315704969111042066e-01 2.687275003043776422e-05 2.000000000000000000e+00 1.900000000000000000e+01
7.236695845522862682e-04 7.382599249665628971e-01 4.891409515983546896e-06 5.000000000000000000e+00 4.800000000000000000e+01
6.891627844237282292e-04 7.451264325310170689e-01 1.599895779968996123e-04 3.000000000000000000e+00 4.100000000000000000e+01
6.592568328615375402e-04 7.517324737111843458e-01 5.462136219103186363e-05 3.000000000000000000e+00 3.900000000000000000e+01
6.308317571996161508e-04 7.584100362641797988e-01 2.077451921334017015e-05 2.000000000000000000e+00 2.300000000000000000e+01
5.993291942626674832e-04 7.651056480822416850e-01 4.976941302081705487e-06 6.000000000000000000e+00 5.400000000000000000e+01
5.690758555710848402e-04 7.718169573526802996e-01 4.876815767551612169e-06 5.000000000000000000e+00 4.900000000000000000e+01
5.409897901007427188e-04 7.785276672491462380e-01 4.177316260345342869e-06 5.000000000000000000e+00 4.900000000000000000e+01
5.153228152603993610e-04 7.852533899100238024e-01 1.849058116476509639e-05 2.000000000000000000e+00 2.400000000000000000e+01
4.888646239874931730e-04 7.919503531837251975e-01 4.044458893015523415e-06 5.000000000000000000e+00 5.100000000000000000e+01
4.631426032930338480e-04 7.986622379647247971e-01 4.519843919470467597e-06 5.000000000000000000e+00 4.900000000000000000e+01
4.389486480056566608e-04 8.053730825264585613e-01 3.955009680089993651e-06 5.000000000000000000e+00 4.900000000000000000e+01
4.152663203013187438e-04 8.120829439700129049e-01 2.407057261288869654e-06 6.000000000000000000e+00 4.900000000000000000e+01
3.931229087378355046e-04 8.188078533914223689e-01 1.590708269760821025e-05 2.000000000000000000e+00 2.200000000000000000e+01
3.721119688712449538e-04 8.255446442292700970e-01 4.128852457208065374e-05 3.000000000000000000e+00 3.800000000000000000e+01
3.511126912525998605e-04 8.322181059304608608e-01 3.340829789699739649e-06 5.000000000000000000e+00 4.800000000000000000e+01
3.314276320028242844e-04 8.389403657013448923e-01 1.419120470058654604e-05 2.000000000000000000e+00 2.300000000000000000e+01
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
3.314276320028242844e-04 8.389403657013448923e-01 0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00
