# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
8.741886720439177860e-03 3.691273666404669140e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
8.297880572684540948e-03 3.758387664531578354e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
7.880535448927085754e-03 3.825501656644272330e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
7.487949690661935449e-03 3.892615644654909279e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
7.118378133549602658e-03 3.959729626375673162e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
6.770217562212858982e-03 4.026843603411462968e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.100000000000000000e+01
6.441993653016884515e-03 4.093957574806561528e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.100000000000000000e+01
6.132349267453477380e-03 4.161071540129662183e-01 0.000000000000000000e+00 3.900000000000000000e+01 2.900000000000000000e+01
5.840033931663952266e-03 4.228185497429310380e-01 0.000000000000000000e+00 3.800000000000000000e+01 2.800000000000000000e+01
5.563894318973353591e-03 4.295299452275910812e-01 0.000000000000000000e+00 3.800000000000000000e+01 2.800000000000000000e+01
5.302865790883078134e-03 4.362413399148678539e-01 0.000000000000000000e+00 3.900000000000000000e+01 2.900000000000000000e+01
5.055964636628816102e-03 4.429527337686730015e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.200000000000000000e+01
4.822281087122771114e-03 4.496641271957230734e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
4.600973119135051172e-03 4.563755196040635287e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
4.391260644753178927e-03 4.630869115541729752e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.400000000000000000e+01
4.192420444007549131e-03 4.697983025600307450e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.400000000000000000e+01
4.003781407311380464e-03 4.765096930223728933e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
3.824720365636902902e-03 4.832210816898851458e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
3.654658061769801378e-03 4.899324707985049931e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.100000000000000000e+01
3.493055851100351772e-03 4.966438587840405483e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.500000000000000000e+01
3.339412352779994823e-03 5.033552454833255529e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.700000000000000000e+01
3.193252321229051761e-03 5.100670176557026148e-01 0.000000000000000000e+00 4.600000000000000000e+01 3.600000000000000000e+01
3.054165054458025941e-03 5.167780167874485020e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.500000000000000000e+01
2.921719885944330623e-03 5.234894010645473328e-01 0.000000000000000000e+00 4.600000000000000000e+01 4.000000000000000000e+01
2.795546023881226305e-03 5.302007838313833599e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.300000000000000000e+01
2.675289421188202336e-03 5.369121661810245527e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.300000000000000000e+01
2.560619200832578088e-03 5.436235473736209522e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.900000000000000000e+01
2.451225904628099445e-03 5.503349270889914546e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.300000000000000000e+01
2.346819891523463115e-03 5.570463054595103936e-01 0.000000000000000000e+00 4.600000000000000000e+01 4.400000000000000000e+01
2.247129959445623697e-03 5.637576829921936428e-01 0.000000000000000000e+00 4.500000000000000000e+01 4.000000000000000000e+01
