# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
7.967812243320386845e-01 1.174045551994206023e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.015158739944624050e-02 2.838617858817698014e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.471004323387654106e-02 2.433650668999861322e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.500684164882115949e-03 6.937447205362835545e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.802401487869262076e-01 1.119143976436745569e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.106394320716955941e-03 7.206104114861512366e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.269739593221869689e-01 1.486996273451286488e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
9.996101278211782029e-03 4.147407628032074300e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.664615763355296152e-01 5.782131551446444140e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
8.352826103188518703e-01 9.024803900124528377e-03 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.413953117585280486e-02 3.551451942867923095e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.894360028590426626e-01 1.073179898534295518e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.349239317401028093e-01 1.412753418646837400e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.715896580103488667e-01 1.169970350075794779e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
5.292627364163319560e-04 8.266810157894919353e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.305191386847415029e-03 7.077862664612858401e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
2.664538260195997276e-03 5.853383040776852786e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.266813279256552405e-01 6.386265924731382437e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
1.101805431773235713e-02 4.025845484192331902e-01 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
7.742077342415499830e-01 1.300143330041150617e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
4.707142939246167224e-01 4.185592635256813604e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
3.911725942364318587e-01 5.452375195381378714e-02 0.000000000000000000e+00 6.666666666666666297e-01 6.666666666666666288e+02
