# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
9.206128021175280507e-02 1.342281991948480468e-01 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+01
8.421385447651645595e-02 1.409396116344252825e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
7.718203031194588448e-02 1.476510236722134162e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
7.086619892944623356e-02 1.543624351393390048e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
6.518064660139213928e-02 1.610738461020847501e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
6.005142062475807285e-02 1.677852569199767552e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
5.541385291377661643e-02 1.744966593523013809e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.300000000000000000e+01
5.121541388411853662e-02 1.812080707852215811e-01 0.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
4.740331338229823721e-02 1.879194850600882927e-01 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+01
4.394741285381578710e-02 1.946308791291563312e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
4.077887254624766589e-02 2.013423097992152466e-01 0.000000000000000000e+00 1.400000000000000000e+01 1.500000000000000000e+01
3.789895134088909490e-02 2.080537372992162237e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
3.526575799519412330e-02 2.147651295635792101e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.300000000000000000e+01
3.286233168889107076e-02 2.214766256229979413e-01 0.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00
3.064826012940700256e-02 2.281880157892259564e-01 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01
2.862334425193842347e-02 2.348993683026364132e-01 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
2.676198048437302551e-02 2.416112353876685714e-01 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00
2.504513316452964058e-02 2.483230320705714089e-01 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00
2.346062309933007878e-02 2.550335591907970101e-01 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
2.201058416099455420e-02 2.617449730332476188e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
2.066683410409898836e-02 2.684563972106285834e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.941781484081853137e-02 2.751677989177331862e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.822976340973674406e-02 2.818794216106533246e-01 0.000000000000000000e+00 1.600000000000000000e+01 1.600000000000000000e+01
1.716025352638624046e-02 2.885906239821184327e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.616873328246891395e-02 2.953020199357760944e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.527225062005122501e-02 3.020134296475083802e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.436430251378189617e-02 3.087249259287523917e-01 0.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+01
1.357850099222503680e-02 3.154362504668532519e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.282497627755830975e-02 3.221477064331939033e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
